time,f_x,f_y,f_z,g_x,g_y,g_z
0.324517578125,-0.01828344352543354,-0.2448348104953766,9.803576469421387,0.0018325956771150234,-0.018936822190880772,-0.03115412779152393
0.33451513671875,-0.011613327078521252,-0.2393278032541275,9.803723335266113,0.0,-0.019547687843441963,-0.03237585723400116
0.344512451171875,-0.005369545891880989,-0.2340365797281265,9.803855895996094,0.0,-0.018936822190880772,-0.034208454191684716
0.35454443359375,0.00047017479664646084,-0.229181244969368,9.803972244262695,-0.0012217304902151227,-0.018936822190880772,-0.03359758853912353
0.3645751953125,0.0059510720893740645,-0.2249950617551804,9.80406665802002,-0.0012217304902151227,-0.018936822190880772,-0.03237585723400116
0.374606201171875,0.011103276163339615,-0.22147008776664734,9.804142951965332,0.0012217304902151227,-0.020158551633358,-0.03237585723400116
0.384636962890625,0.0159405879676342,-0.21857750415802,9.804201126098633,0.003054326400160789,-0.021380282938480374,-0.03115412779152393
0.39466796875,0.02056526206433773,-0.216147318482399,9.804245948791504,0.00549778714776039,-0.020769419148564342,-0.029932398349046707
0.40469873046875,0.025039557367563248,-0.21416212618350985,9.804279327392578,0.006719517521560192,-0.021380282938480374,-0.029932398349046707
0.4147294921875,0.029403030872344967,-0.2124226689338684,9.80430507659912,0.008552113547921179,-0.020769419148564342,-0.02932153083384037
0.424760498046875,0.033800628036260605,-0.21070101857185364,9.804327964782717,0.009162979200482368,-0.020158551633358,-0.02871066704392433
0.43479150390625,0.038105759769678116,-0.20891380310058594,9.804350852966307,0.009773843921720982,-0.019547687843441963,-0.029932398349046707
0.444822509765625,0.042374372482299805,-0.20683157444000244,9.804376602172852,0.008552113547921179,-0.019547687843441963,-0.030543262138962742
0.45485302734375,0.04657899588346481,-0.20447181165218356,9.804408073425293,0.00549778714776039,-0.020158551633358,-0.029932398349046707
0.4648837890625,0.05081799626350403,-0.20181338489055636,9.804441452026367,0.0042760567739605895,-0.020769419148564342,-0.03115412779152393
0.474914794921875,0.054947104305028915,-0.1989348530769348,9.80447769165039,0.0036651913542300467,-0.020158551633358,-0.030543262138962742
0.484945556640625,0.05906689167022705,-0.19580453634262085,9.804516792297363,0.002443460980430245,-0.018936822190880772,-0.03115412779152393
0.494976318359375,0.06293308734893799,-0.19271643459796906,9.804553985595703,0.0012217304902151227,-0.018325958400964737,-0.03176499530673027
0.50500732421875,0.06661888211965561,-0.18971940875053409,9.804588317871094,0.0012217304902151227,-0.019547687843441963,-0.03176499530673027
0.515038330078125,0.07006312161684036,-0.1869405210018158,9.804617881774902,0.0,-0.019547687843441963,-0.03176499530673027
0.525069091796875,0.0732790157198906,-0.18449513614177704,9.804640769958496,0.0018325956771150234,-0.019547687843441963,-0.03237585723400116
0.53510009765625,0.07626287639141083,-0.1824379861354828,9.804656982421877,0.003054326400160789,-0.019547687843441963,-0.03115412779152393
0.545130859375,0.07910590618848799,-0.18070845305919647,9.804666519165039,0.0036651913542300467,-0.018936822190880772,-0.03176499530673027
0.55516162109375,0.08184552192687987,-0.17921283841133118,9.80467128753662,0.004886921960860491,-0.019547687843441963,-0.03115412779152393
0.565192626953125,0.08449061959981917,-0.17788951098918915,9.804673194885254,0.006108652800321579,-0.020158551633358,-0.030543262138962742
0.5752236328125,0.08710399270057677,-0.1766994297504425,9.80467128753662,0.006719517521560192,-0.020158551633358,-0.029932398349046707
0.585254638671875,0.08966218680143356,-0.1755601316690445,9.804668426513672,0.00794124882668257,-0.020158551633358,-0.02932153083384037
0.595285400390625,0.09218047559261322,-0.17432817816734314,9.804667472839355,0.006719517521560192,-0.020158551633358,-0.030543262138962742
0.605316162109375,0.09467349946498872,-0.1730114370584488,9.804666519165039,0.006108652800321579,-0.020158551633358,-0.02871066704392433
0.61534716796875,0.09715931862592696,-0.17153984308242798,9.804668426513672,0.00549778714776039,-0.020158551633358,-0.02932153083384037
0.6253779296875,0.09965033829212187,-0.1699208766222,9.80467128753662,0.0042760567739605895,-0.020158551633358,-0.02932153083384037
0.635408935546875,0.10212738066911696,-0.16814197599887848,9.80467700958252,0.00549778714776039,-0.019547687843441963,-0.03115412779152393
0.64543994140625,0.10455045104026794,-0.16625593602657318,9.804683685302734,0.0036651913542300467,-0.020158551633358,-0.03176499530673027
0.655437255859375,0.10691121220588684,-0.16438288986682892,9.804689407348633,0.003054326400160789,-0.018936822190880772,-0.03115412779152393
0.665434814453125,0.1092008724808693,-0.16259509325027466,9.804694175720217,0.002443460980430245,-0.018936822190880772,-0.03176499530673027
0.675432373046875,0.11143019795417786,-0.16091667115688324,9.804697036743164,0.003054326400160789,-0.018936822190880772,-0.03176499530673027
0.685429931640625,0.1135387197136879,-0.15943707525730133,9.804696083068848,0.002443460980430245,-0.020769419148564342,-0.030543262138962742
0.695427490234375,0.11551212519407272,-0.15811587870121002,9.804695129394533,0.003054326400160789,-0.020769419148564342,-0.03176499530673027
0.705425048828125,0.11741477996110915,-0.15695710480213165,9.804691314697266,0.0036651913542300467,-0.019547687843441963,-0.03176499530673027
0.715422607421875,0.1192205473780632,-0.1559397578239441,9.804685592651367,0.00549778714776039,-0.020158551633358,-0.029932398349046707
0.725420166015625,0.12097473442554475,-0.15502969920635226,9.804677963256836,0.006108652800321579,-0.020158551633358,-0.030543262138962742
0.735417724609375,0.12263017147779465,-0.15419717133045194,9.80467128753662,0.006719517521560192,-0.021380282938480374,-0.03176499530673027
0.745415283203125,0.12431316822767258,-0.15337617695331573,9.804661750793457,0.007330382708460093,-0.019547687843441963,-0.03115412779152393
0.755412841796875,0.1259504109621048,-0.15249009430408478,9.80465602874756,0.00549778714776039,-0.019547687843441963,-0.029932398349046707
0.765410400390625,0.1275896430015564,-0.15154020488262174,9.804649353027344,0.006108652800321579,-0.021380282938480374,-0.030543262138962742
0.775407958984375,0.12925788760185242,-0.1505327671766281,9.804642677307127,0.004886921960860491,-0.019547687843441963,-0.03115412779152393
0.785405517578125,0.13093025982379913,-0.14938342571258545,9.804637908935547,0.0042760567739605895,-0.020158551633358,-0.03115412779152393
0.795403076171875,0.1325879842042923,-0.14812637865543365,9.804635047912598,0.0042760567739605895,-0.020158551633358,-0.03115412779152393
0.805400634765625,0.13426530361175534,-0.14680932462215426,9.804632186889648,0.003054326400160789,-0.018936822190880772,-0.03115412779152393
0.815398193359375,0.1358502358198166,-0.14555197954177854,9.8046293258667,0.0018325956771150234,-0.020769419148564342,-0.03115412779152393
0.825395751953125,0.13737741112709045,-0.14437218010425568,9.804625511169434,0.003054326400160789,-0.020158551633358,-0.03115412779152393
0.835393310546875,0.13886050879955292,-0.14327317476272586,9.804619789123537,0.003054326400160789,-0.020158551633358,-0.03298672661185265
0.845390869140625,0.14030000567436218,-0.14229054749011993,9.804614067077637,0.002443460980430245,-0.019547687843441963,-0.030543262138962742
0.855388427734375,0.1416698545217514,-0.141431987285614,9.804607391357422,0.0042760567739605895,-0.020158551633358,-0.03115412779152393
0.86538623046875,0.14295503497123718,-0.14067763090133667,9.804598808288574,0.004886921960860491,-0.020158551633358,-0.03176499530673027
0.8753837890625,0.144160658121109,-0.14003095030784607,9.804591178894043,0.00549778714776039,-0.020158551633358,-0.030543262138962742
0.88538134765625,0.1453426629304886,-0.1394253671169281,9.804582595825195,0.004886921960860491,-0.020158551633358,-0.030543262138962742
0.89537890625,0.1465246081352234,-0.1388719230890274,9.804572105407717,0.006719517521560192,-0.020158551633358,-0.029932398349046707
0.90537646484375,0.14774344861507416,-0.1382891982793808,9.80456256866455,0.0042760567739605895,-0.020769419148564342,-0.029932398349046707
0.9153740234375,0.14887647330760956,-0.1376875787973404,9.804553031921387,0.004886921960860491,-0.020158551633358,-0.030543262138962742
0.92537158203125,0.15001662075519562,-0.13700951635837555,9.804545402526855,0.00549778714776039,-0.020769419148564342,-0.03176499530673027
0.935369140625,0.15116891264915466,-0.1362498700618744,9.80453872680664,0.00549778714776039,-0.020158551633358,-0.029932398349046707
0.94536669921875,0.15234966576099396,-0.13543476164340973,9.80453109741211,0.004886921960860491,-0.018936822190880772,-0.029932398349046707
0.9553642578125,0.1534941792488098,-0.1345912665128708,9.804525375366213,0.0042760567739605895,-0.020158551633358,-0.030543262138962742
0.96536181640625,0.15464097261428833,-0.1337583065032959,9.804518699645996,0.0036651913542300467,-0.019547687843441963,-0.030543262138962742
0.975359375,0.15574774146080014,-0.1329512745141983,9.80451202392578,0.003054326400160789,-0.020158551633358,-0.03115412779152393
0.98535693359375,0.15679675340652466,-0.13222645223140714,9.804505348205566,0.003054326400160789,-0.019547687843441963,-0.03176499530673027
0.9953544921875,0.15786775946617124,-0.13154812157154086,9.80449676513672,0.0036651913542300467,-0.018936822190880772,-0.03176499530673027
1.00535205078125,0.1589207947254181,-0.1309049278497696,9.804488182067873,0.003054326400160789,-0.020769419148564342,-0.03115412779152393
1.015349365234375,0.1599327027797699,-0.13034610450267792,9.804479598999023,0.0042760567739605895,-0.020158551633358,-0.03115412779152393
1.025346923828125,0.16090255975723267,-0.12984533607959747,9.80447006225586,0.00549778714776039,-0.020158551633358,-0.03115412779152393
1.035344482421875,0.16179539263248446,-0.12935538589954376,9.804462432861328,0.00549778714776039,-0.019547687843441963,-0.03115412779152393
1.045342041015625,0.1626548320055008,-0.12887683510780334,9.804454803466797,0.004886921960860491,-0.020769419148564342,-0.030543262138962742
1.055339599609375,0.16349326074123385,-0.12838803231716156,9.80444622039795,0.004886921960860491,-0.019547687843441963,-0.029932398349046707
1.065337158203125,0.1643775999546051,-0.12791022658348086,9.804437637329102,0.006108652800321579,-0.020158551633358,-0.030543262138962742
1.075334716796875,0.1652464121580124,-0.12735170125961304,9.804430961608887,0.004886921960860491,-0.020769419148564342,-0.03115412779152393
1.085332275390625,0.1661008447408676,-0.12680521607398987,9.804423332214355,0.004886921960860491,-0.020158551633358,-0.030543262138962742
1.095329833984375,0.16698317229747772,-0.12622807919979095,9.804415702819824,0.0036651913542300467,-0.020158551633358,-0.030543262138962742
1.105327392578125,0.16785331070423126,-0.12559586763381958,9.804409980773926,0.0036651913542300467,-0.019547687843441963,-0.03115412779152393
1.115324951171875,0.1686970442533493,-0.1249542310833931,9.804403305053713,0.0036651913542300467,-0.020158551633358,-0.03115412779152393
1.125322509765625,0.16952398419380188,-0.12432300299406053,9.804396629333496,0.0042760567739605895,-0.018936822190880772,-0.03176499530673027
1.1353203125,0.17034555971622467,-0.12371676415205002,9.80438995361328,0.003054326400160789,-0.019547687843441963,-0.029932398349046707
1.14531787109375,0.1711457520723343,-0.12314046174287795,9.804383277893066,0.0042760567739605895,-0.019547687843441963,-0.03115412779152393
1.1553154296875,0.1718806028366089,-0.12260053306818007,9.804377555847168,0.0042760567739605895,-0.019547687843441963,-0.03115412779152393
1.16531298828125,0.17263971269130707,-0.12211056053638457,9.804369926452637,0.004886921960860491,-0.020158551633358,-0.02932153083384037
1.175310546875,0.17337052524089813,-0.1216823235154152,9.804363250732422,0.0042760567739605895,-0.021380282938480374,-0.03115412779152393
1.18530810546875,0.17410075664520264,-0.12127598375082015,9.804353713989258,0.0042760567739605895,-0.020158551633358,-0.03115412779152393
1.1953056640625,0.17480595409870148,-0.1209021806716919,9.804346084594727,0.00549778714776039,-0.018936822190880772,-0.03176499530673027
1.205302978515625,0.17550185322761536,-0.1205405592918396,9.804338455200195,0.003054326400160789,-0.019547687843441963,-0.030543262138962742
1.215300537109375,0.17621856927871704,-0.120186910033226,9.804329872131348,0.00549778714776039,-0.020158551633358,-0.03115412779152393
1.225298095703125,0.17694340646266934,-0.11981026083230972,9.804322242736816,0.0042760567739605895,-0.020158551633358,-0.030543262138962742
1.235295654296875,0.17763692140579224,-0.11943884938955307,9.804313659667967,0.004886921960860491,-0.020769419148564342,-0.030543262138962742
1.245293212890625,0.17836658656597135,-0.11907315999269485,9.80430507659912,0.006108652800321579,-0.018936822190880772,-0.029932398349046707
1.255290771484375,0.17910563945770264,-0.11866474151611328,9.804296493530273,0.004886921960860491,-0.020769419148564342,-0.03115412779152393
1.265288330078125,0.17980560660362244,-0.11827638000249865,9.804287910461426,0.0036651913542300467,-0.021380282938480374,-0.03115412779152393
1.275285888671875,0.18045654892921448,-0.11786634474992752,9.804281234741213,0.003054326400160789,-0.019547687843441963,-0.03176499530673027
